"Time","Amplitude"
"0d 00:00:14.417","-2.473749E-3"
"0d 00:00:14.418","-5.135105E-3"
"0d 00:00:14.419","-2.488687E-3"
"0d 00:00:14.420","2.836811E-3"
"0d 00:00:14.421","5.792279E-3"
"0d 00:00:14.422","3.634331E-3"
"0d 00:00:14.423","-1.679941E-3"
"0d 00:00:14.424","-5.321868E-3"
"0d 00:00:14.425","-3.933507E-3"
"0d 00:00:14.426","1.197041E-3"
"0d 00:00:14.427","5.269544E-3"
"0d 00:00:14.428","4.513461E-3"
"0d 00:00:14.429","-407.452900E-6"
"0d 00:00:14.430","-5.090629E-3"
"0d 00:00:14.431","-5.277899E-3"
"0d 00:00:14.432","-779.207254E-6"
"0d 00:00:14.433","4.214369E-3"
"0d 00:00:14.434","5.080080E-3"
"0d 00:00:14.435","1.037790E-3"
"0d 00:00:14.436","-4.237831E-3"
"0d 00:00:14.437","-5.899037E-3"
"0d 00:00:14.438","-2.345724E-3"
"0d 00:00:14.439","3.175229E-3"
"0d 00:00:14.440","5.652776E-3"
"0d 00:00:14.441","2.968887E-3"
"0d 00:00:14.442","-2.342517E-3"
"0d 00:00:14.443","-5.368200E-3"
"0d 00:00:14.444","-3.209493E-3"
"0d 00:00:14.445","2.206727E-3"
"0d 00:00:14.446","5.867558E-3"
"0d 00:00:14.447","4.373620E-3"
"0d 00:00:14.448","-1.025215E-3"
"0d 00:00:14.449","-5.580282E-3"
"0d 00:00:14.450","-5.250218E-3"
"0d 00:00:14.451","-438.594184E-6"
"0d 00:00:14.452","4.319271E-3"
"0d 00:00:14.453","4.626717E-3"
"0d 00:00:14.454","232.251528E-6"
"0d 00:00:14.455","-4.868590E-3"
"0d 00:00:14.456","-6.004867E-3"
"0d 00:00:14.457","-2.094652E-3"
"0d 00:00:14.458","3.224853E-3"
"0d 00:00:14.459","5.026997E-3"
"0d 00:00:14.460","1.685005E-3"
"0d 00:00:14.461","-3.726152E-3"
"0d 00:00:14.462","-6.174160E-3"
"0d 00:00:14.463","-3.253969E-3"
"0d 00:00:14.464","2.484973E-3"
"0d 00:00:14.465","5.925452E-3"
"0d 00:00:14.466","4.131326E-3"
"0d 00:00:14.467","-1.113069E-3"
"0d 00:00:14.468","-4.965052E-3"
"0d 00:00:14.469","-3.828859E-3"
"0d 00:00:14.470","1.256201E-3"
"0d 00:00:14.471","5.503737E-3"
"0d 00:00:14.472","4.932898E-3"
"0d 00:00:14.473","-2.194237E-6"
"0d 00:00:14.474","-4.888675E-3"
"0d 00:00:14.475","-5.266168E-3"
"0d 00:00:14.476","-763.256840E-6"
"0d 00:00:14.477","4.446115E-3"
"0d 00:00:14.478","5.596485E-3"
"0d 00:00:14.479","1.714037E-3"
"0d 00:00:14.480","-3.658215E-3"
"0d 00:00:14.481","-5.639611E-3"
"0d 00:00:14.482","-2.379987E-3"
"0d 00:00:14.483","3.121471E-3"
"0d 00:00:14.484","5.780970E-3"
"0d 00:00:14.485","3.171263E-3"
"0d 00:00:14.486","-2.350703E-3"
"0d 00:00:14.487","-5.755483E-3"
"0d 00:00:14.488","-3.851308E-3"
"0d 00:00:14.489","1.683739E-3"
"0d 00:00:14.490","5.828315E-3"
"0d 00:00:14.491","4.930535E-3"
"0d 00:00:14.492","-44.306705E-6"
"0d 00:00:14.493","-4.510676E-3"
"0d 00:00:14.494","-4.351594E-3"
"0d 00:00:14.495","286.347906E-6"
"0d 00:00:14.496","5.035183E-3"
"0d 00:00:14.497","5.446940E-3"
"0d 00:00:14.498","1.078636E-3"
"0d 00:00:14.499","-4.186097E-3"
"0d 00:00:14.500","-5.560956E-3"
"0d 00:00:14.501","-1.753870E-3"
"0d 00:00:14.502","3.714843E-3"
"0d 00:00:14.503","5.842071E-3"
"0d 00:00:14.504","2.765160E-3"
"0d 00:00:14.505","-2.678404E-3"
"0d 00:00:14.506","-5.506437E-3"
"0d 00:00:14.507","-3.080455E-3"
"0d 00:00:14.508","2.327326E-3"
"0d 00:00:14.509","5.634716E-3"
"0d 00:00:14.510","3.756618E-3"
"0d 00:00:14.511","-1.673612E-3"
"0d 00:00:14.512","-5.826880E-3"
"0d 00:00:14.513","-4.948932E-3"
"0d 00:00:14.514","126.843767E-6"
"0d 00:00:14.515","4.674653E-3"
"0d 00:00:14.516","4.534390E-3"
"0d 00:00:14.517","-128.869217E-6"
"0d 00:00:14.518","-5.065649E-3"
"0d 00:00:14.519","-5.706872E-3"
"0d 00:00:14.520","-1.354350E-3"
"0d 00:00:14.521","4.057144E-3"
"0d 00:00:14.522","5.661806E-3"
"0d 00:00:14.523","2.146639E-3"
"0d 00:00:14.524","-3.208903E-3"
"0d 00:00:14.525","-5.449134E-3"
"0d 00:00:14.526","-2.421172E-3"
"0d 00:00:14.527","3.056994E-3"
"0d 00:00:14.528","5.864942E-3"
"0d 00:00:14.529","3.409422E-3"
"0d 00:00:14.530","-2.155078E-3"
"0d 00:00:14.531","-5.882158E-3"
"0d 00:00:14.532","-4.416999E-3"
"0d 00:00:14.533","841.574216E-6"
"0d 00:00:14.534","4.979820E-3"
"0d 00:00:14.535","4.193946E-3"
"0d 00:00:14.536","-794.735699E-6"
"0d 00:00:14.537","-5.476056E-3"
"0d 00:00:14.538","-5.542473E-3"
"0d 00:00:14.539","-889.509851E-6"
"0d 00:00:14.540","4.150061E-3"
"0d 00:00:14.541","4.912896E-3"
"0d 00:00:14.542","728.992988E-6"
"0d 00:00:14.543","-4.569920E-3"
"0d 00:00:14.544","-6.070694E-3"
"0d 00:00:14.545","-2.236602E-3"
"0d 00:00:14.546","3.553735E-3"
"0d 00:00:14.547","6.154581E-3"
"0d 00:00:14.548","3.410857E-3"
"0d 00:00:14.549","-2.069250E-3"
"0d 00:00:14.550","-5.309884E-3"
"0d 00:00:14.551","-3.370348E-3"
"0d 00:00:14.552","1.879617E-3"
"0d 00:00:14.553","5.463481E-3"
"0d 00:00:14.554","4.007436E-3"
"0d 00:00:14.555","-1.230967E-3"
"0d 00:00:14.556","-5.535722E-3"
"0d 00:00:14.557","-4.942012E-3"
"0d 00:00:14.558","12.068303E-6"
"0d 00:00:14.559","4.725205E-3"
"0d 00:00:14.560","4.907833E-3"
"0d 00:00:14.561","457.245197E-6"
"0d 00:00:14.562","-4.562747E-3"
"0d 00:00:14.563","-5.521206E-3"
"0d 00:00:14.564","-1.432246E-3"
"0d 00:00:14.565","4.000853E-3"
"0d 00:00:14.566","5.833632E-3"
"0d 00:00:14.567","2.461596E-3"
"0d 00:00:14.568","-3.038258E-3"
"0d 00:00:14.569","-5.680035E-3"
"0d 00:00:14.570","-3.041972E-3"
"0d 00:00:14.571","2.426910E-3"
"0d 00:00:14.572","5.685943E-3"
"0d 00:00:14.573","3.840843E-3"
"0d 00:00:14.574","-1.315445E-3"
"0d 00:00:14.575","-5.003873E-3"
"0d 00:00:14.576","-3.726827E-3"
"0d 00:00:14.577","1.437563E-3"
"0d 00:00:14.578","5.755568E-3"
"0d 00:00:14.579","5.303555E-3"
"0d 00:00:14.580","483.238464E-6"
"0d 00:00:14.581","-4.427464E-3"
"0d 00:00:14.582","-5.007080E-3"
"0d 00:00:14.583","-716.840292E-6"
"0d 00:00:14.584","4.493375E-3"
"0d 00:00:14.585","5.875069E-3"
"0d 00:00:14.586","2.243860E-3"
"0d 00:00:14.587","-3.044082E-3"
"0d 00:00:14.588","-5.092149E-3"
"0d 00:00:14.589","-1.937005E-3"
"0d 00:00:14.590","3.437356E-3"
"0d 00:00:14.591","5.912371E-3"
"0d 00:00:14.592","3.145692E-3"
"0d 00:00:14.593","-2.379565E-3"
"0d 00:00:14.594","-5.639611E-3"
"0d 00:00:14.595","-3.560234E-3"
"0d 00:00:14.596","2.037011E-3"
"0d 00:00:14.597","6.071200E-3"
"0d 00:00:14.598","4.982437E-3"
"0d 00:00:14.599","-123.299231E-6"
"0d 00:00:14.600","-4.564688E-3"
"0d 00:00:14.601","-4.220530E-3"
"0d 00:00:14.602","661.478009E-6"
"0d 00:00:14.603","5.593532E-3"
"0d 00:00:14.604","6.067149E-3"
"0d 00:00:14.605","1.652345E-3"
"0d 00:00:14.606","-3.731722E-3"
"0d 00:00:14.607","-5.279503E-3"
"0d 00:00:14.608","-1.668380E-3"
"0d 00:00:14.609","3.593654E-3"
"0d 00:00:14.610","5.506100E-3"
"0d 00:00:14.611","2.246223E-3"
"0d 00:00:14.612","-3.310850E-3"
"0d 00:00:14.613","-6.131626E-3"
"0d 00:00:14.614","-3.514070E-3"
"0d 00:00:14.615","2.237615E-3"
"0d 00:00:14.616","5.871947E-3"
"0d 00:00:14.617","4.086597E-3"
"0d 00:00:14.618","-1.564744E-3"
"0d 00:00:14.619","-6.077276E-3"
"0d 00:00:14.620","-5.420103E-3"
"0d 00:00:14.621","-300.019689E-6"
"0d 00:00:14.622","4.470926E-3"
"0d 00:00:14.623","4.529411E-3"
"0d 00:00:14.624","-125.999830E-6"
"0d 00:00:14.625","-5.247264E-3"
"0d 00:00:14.626","-6.107321E-3"
"0d 00:00:14.627","-1.868393E-3"
"0d 00:00:14.628","3.507234E-3"
"0d 00:00:14.629","5.042019E-3"
"0d 00:00:14.630","1.386758E-3"
"0d 00:00:14.631","-4.102632E-3"
"0d 00:00:14.632","-6.404049E-3"
"0d 00:00:14.633","-3.378365E-3"
"0d 00:00:14.634","2.142503E-3"
"0d 00:00:14.635","5.023030E-3"
"0d 00:00:14.636","2.636122E-3"
"0d 00:00:14.637","-2.845588E-3"
"0d 00:00:14.638","-6.427764E-3"
"0d 00:00:14.639","-4.782508E-3"
"0d 00:00:14.640","590.840462E-6"
"0d 00:00:14.641","4.719381E-3"
"0d 00:00:14.642","3.842531E-3"
"0d 00:00:14.643","-1.226494E-3"
"0d 00:00:14.644","-5.919713E-3"
"0d 00:00:14.645","-5.924102E-3"
"0d 00:00:14.646","-1.179993E-3"
"0d 00:00:14.647","3.934942E-3"
"0d 00:00:14.648","4.790779E-3"
"0d 00:00:14.649","716.840292E-6"
"0d 00:00:14.650","-4.573043E-3"
"0d 00:00:14.651","-6.269779E-3"
"0d 00:00:14.652","-2.782630E-3"
"0d 00:00:14.653","2.715199E-3"
"0d 00:00:14.654","5.211988E-3"
"0d 00:00:14.655","2.490881E-3"
"0d 00:00:14.656","-2.907111E-3"
"0d 00:00:14.657","-5.970265E-3"
"0d 00:00:14.658","-3.746997E-3"
"0d 00:00:14.659","1.795308E-3"
"0d 00:00:14.660","5.519518E-3"
"0d 00:00:14.661","3.985240E-3"
"0d 00:00:14.662","-1.409797E-3"
"0d 00:00:14.663","-5.769915E-3"
"0d 00:00:14.664","-5.059826E-3"
"0d 00:00:14.665","158.575807E-6"
"0d 00:00:14.666","5.131138E-3"
"0d 00:00:14.667","5.394109E-3"
"0d 00:00:14.668","841.743003E-6"
"0d 00:00:14.669","-4.293278E-3"
"0d 00:00:14.670","-5.205405E-3"
"0d 00:00:14.671","-957.446799E-6"
"0d 00:00:14.672","4.520634E-3"
"0d 00:00:14.673","6.203529E-3"
"0d 00:00:14.674","2.621522E-3"
"0d 00:00:14.675","-2.978592E-3"
"0d 00:00:14.676","-5.521881E-3"
"0d 00:00:14.677","-2.681442E-3"
"0d 00:00:14.678","2.895549E-3"
"0d 00:00:14.679","6.112300E-3"
"0d 00:00:14.680","4.158923E-3"
"0d 00:00:14.681","-1.050617E-3"
"0d 00:00:14.682","-4.647562E-3"
"0d 00:00:14.683","-3.175989E-3"
"0d 00:00:14.684","2.150774E-3"
"0d 00:00:14.685","6.482451E-3"
"0d 00:00:14.686","5.893045E-3"
"0d 00:00:14.687","951.961207E-6"
"0d 00:00:14.688","-3.887850E-3"
"0d 00:00:14.689","-4.208040E-3"
"0d 00:00:14.690","357.660602E-6"
"0d 00:00:14.691","5.646362E-3"
"0d 00:00:14.692","6.854880E-3"
"0d 00:00:14.693","2.912174E-3"
"0d 00:00:14.694","-2.650047E-3"
"0d 00:00:14.695","-4.741155E-3"
"0d 00:00:14.696","-1.337894E-3"
"0d 00:00:14.697","4.453457E-3"
"0d 00:00:14.698","7.310944E-3"
"0d 00:00:14.699","4.680814E-3"
"0d 00:00:14.700","-1.032642E-3"
"0d 00:00:14.701","-4.692713E-3"
"0d 00:00:14.702","-3.015979E-3"
"0d 00:00:14.703","2.344204E-3"
"0d 00:00:14.704","6.336618E-3"
"0d 00:00:14.705","5.325328E-3"
"0d 00:00:14.706","317.911158E-6"
"0d 00:00:14.707","-4.083390E-3"
"0d 00:00:14.708","-3.823289E-3"
"0d 00:00:14.709","831.868938E-6"
"0d 00:00:14.710","5.482638E-3"
"0d 00:00:14.711","5.751601E-3"
"0d 00:00:14.712","1.281266E-3"
"0d 00:00:14.713","-4.038493E-3"
"0d 00:00:14.714","-5.506437E-3"
"0d 00:00:14.715","-1.812524E-3"
"0d 00:00:14.716","3.644374E-3"
"0d 00:00:14.717","5.852114E-3"
"0d 00:00:14.718","2.805923E-3"
"0d 00:00:14.719","-2.756974E-3"
"0d 00:00:14.720","-5.808482E-3"
"0d 00:00:14.721","-3.562934E-3"
"0d 00:00:14.722","1.811089E-3"
"0d 00:00:14.723","5.176627E-3"
"0d 00:00:14.724","3.283253E-3"
"0d 00:00:14.725","-2.315679E-3"
"0d 00:00:14.726","-6.710314E-3"
"0d 00:00:14.727","-6.000141E-3"
"0d 00:00:14.728","-921.832647E-6"
"0d 00:00:14.729","3.779995E-3"
"0d 00:00:14.730","3.867342E-3"
"0d 00:00:14.731","-592.190761E-6"
"0d 00:00:14.732","-5.480191E-3"
"0d 00:00:14.733","-6.302692E-3"
"0d 00:00:14.734","-2.284623E-3"
"0d 00:00:14.735","2.824574E-3"
"0d 00:00:14.736","4.274627E-3"
"0d 00:00:14.737","716.840292E-6"
"0d 00:00:14.738","-4.652879E-3"
"0d 00:00:14.739","-6.958600E-3"
"0d 00:00:14.740","-4.052080E-3"
"0d 00:00:14.741","1.369541E-3"
"0d 00:00:14.742","4.245257E-3"
"0d 00:00:14.743","1.904260E-3"
"0d 00:00:14.744","-3.573230E-3"
"0d 00:00:14.745","-7.242416E-3"
"0d 00:00:14.746","-5.703497E-3"
"0d 00:00:14.747","-311.412842E-6"
"0d 00:00:14.748","4.047185E-3"
"0d 00:00:14.749","3.530949E-3"
"0d 00:00:14.750","-1.271898E-3"
"0d 00:00:14.751","-5.973810E-3"
"0d 00:00:14.752","-6.236949E-3"
"0d 00:00:14.753","-1.754461E-3"
"0d 00:00:14.754","3.342413E-3"
"0d 00:00:14.755","4.385520E-3"
"0d 00:00:14.756","483.407251E-6"
"0d 00:00:14.757","-4.780229E-3"
"0d 00:00:14.758","-6.550303E-3"
"0d 00:00:14.759","-3.103917E-3"
"0d 00:00:14.760","2.443958E-3"
"0d 00:00:14.761","5.056534E-3"
"0d 00:00:14.762","2.491725E-3"
"0d 00:00:14.763","-2.736804E-3"
"0d 00:00:14.764","-5.657165E-3"
"0d 00:00:14.765","-3.351528E-3"
"0d 00:00:14.766","2.221580E-3"
"0d 00:00:14.767","5.984950E-3"
"0d 00:00:14.768","4.523926E-3"
"0d 00:00:14.769","-831.362575E-6"
"0d 00:00:14.770","-5.267603E-3"
"0d 00:00:14.771","-4.743349E-3"
"0d 00:00:14.772","297.065909E-6"
"0d 00:00:14.773","5.240681E-3"
"0d 00:00:14.774","5.644927E-3"
"0d 00:00:14.775","1.254175E-3"
"0d 00:00:14.776","-3.918569E-3"
"0d 00:00:14.777","-5.148186E-3"
"0d 00:00:14.778","-1.299663E-3"
"0d 00:00:14.779","4.047270E-3"
"0d 00:00:14.780","6.006133E-3"
"0d 00:00:14.781","2.863310E-3"
"0d 00:00:14.782","-2.490121E-3"
"0d 00:00:14.783","-5.085313E-3"
"0d 00:00:14.784","-2.365219E-3"
"0d 00:00:14.785","3.283929E-3"
"0d 00:00:14.786","6.747953E-3"
"0d 00:00:14.787","4.987416E-3"
"0d 00:00:14.788","-291.327135E-6"
"0d 00:00:14.789","-4.199769E-3"
"0d 00:00:14.790","-3.066024E-3"
"0d 00:00:14.791","2.087479E-3"
"0d 00:00:14.792","6.449706E-3"
"0d 00:00:14.793","5.959885E-3"
"0d 00:00:14.794","992.892163E-6"
"0d 00:00:14.795","-4.051236E-3"
"0d 00:00:14.796","-4.635578E-3"
"0d 00:00:14.797","-278.499289E-6"
"0d 00:00:14.798","4.851120E-3"
"0d 00:00:14.799","5.904860E-3"
"0d 00:00:14.800","1.828137E-3"
"0d 00:00:14.801","-3.801684E-3"
"0d 00:00:14.802","-5.923089E-3"
"0d 00:00:14.803","-2.581604E-3"
"0d 00:00:14.804","3.142822E-3"
"0d 00:00:14.805","6.004445E-3"
"0d 00:00:14.806","3.451281E-3"
"0d 00:00:14.807","-2.154741E-3"
"0d 00:00:14.808","-5.702568E-3"
"0d 00:00:14.809","-3.905826E-3"
"0d 00:00:14.810","1.634116E-3"
"0d 00:00:14.811","5.867220E-3"
"0d 00:00:14.812","5.009865E-3"
"0d 00:00:14.813","-82.790243E-6"
"0d 00:00:14.814","-4.794407E-3"
"0d 00:00:14.815","-4.868843E-3"
"0d 00:00:14.816","-343.904425E-6"
"0d 00:00:14.817","4.409319E-3"
"0d 00:00:14.818","4.850445E-3"
"0d 00:00:14.819","433.108592E-6"
"0d 00:00:14.820","-5.012059E-3"
"0d 00:00:14.821","-6.628536E-3"
"0d 00:00:14.822","-2.930150E-3"
"0d 00:00:14.823","2.640258E-3"
"0d 00:00:14.824","4.904541E-3"
"0d 00:00:14.825","1.768133E-3"
"0d 00:00:14.826","-3.986169E-3"
"0d 00:00:14.827","-7.190767E-3"
"0d 00:00:14.828","-4.967077E-3"
"0d 00:00:14.829","528.389106E-6"
"0d 00:00:14.830","4.170400E-3"
"0d 00:00:14.831","2.678066E-3"
"0d 00:00:14.832","-2.504299E-3"
"0d 00:00:14.833","-6.599083E-3"
"0d 00:00:14.834","-5.765357E-3"
"0d 00:00:14.835","-662.068765E-6"
"0d 00:00:14.836","4.042881E-3"
"0d 00:00:14.837","4.056553E-3"
"0d 00:00:14.838","-577.421860E-6"
"0d 00:00:14.839","-5.601465E-3"
"0d 00:00:14.840","-6.352316E-3"
"0d 00:00:14.841","-2.027475E-3"
"0d 00:00:14.842","3.469679E-3"
"0d 00:00:14.843","5.185488E-3"
"0d 00:00:14.844","1.671840E-3"
"0d 00:00:14.845","-3.823964E-3"
"0d 00:00:14.846","-6.259820E-3"
"0d 00:00:14.847","-3.312369E-3"
"0d 00:00:14.848","2.370029E-3"
"0d 00:00:14.849","5.619694E-3"
"0d 00:00:14.850","3.596439E-3"
"0d 00:00:14.851","-1.749229E-3"
"0d 00:00:14.852","-5.456476E-3"
"0d 00:00:14.853","-3.963720E-3"
"0d 00:00:14.854","1.501702E-3"
"0d 00:00:14.855","6.013137E-3"
"0d 00:00:14.856","5.594882E-3"
"0d 00:00:14.857","777.434986E-6"
"0d 00:00:14.858","-4.005917E-3"
"0d 00:00:14.859","-4.345095E-3"
"0d 00:00:14.860","138.405707E-6"
"0d 00:00:14.861","5.315032E-3"
"0d 00:00:14.862","6.452660E-3"
"0d 00:00:14.863","2.618990E-3"
"0d 00:00:14.864","-2.631059E-3"
"0d 00:00:14.865","-4.454301E-3"
"0d 00:00:14.866","-1.106571E-3"
"0d 00:00:14.867","4.316570E-3"
"0d 00:00:14.868","6.816903E-3"
"0d 00:00:14.869","4.165843E-3"
"0d 00:00:14.870","-1.207168E-3"
"0d 00:00:14.871","-4.371426E-3"
"0d 00:00:14.872","-2.313148E-3"
"0d 00:00:14.873","3.103326E-3"
"0d 00:00:14.874","6.799687E-3"
"0d 00:00:14.875","5.274186E-3"
"0d 00:00:14.876","-239.762570E-6"
"0d 00:00:14.877","-4.910955E-3"
"0d 00:00:14.878","-4.592960E-3"
"0d 00:00:14.879","355.213184E-6"
"0d 00:00:14.880","5.326847E-3"
"0d 00:00:14.881","5.776328E-3"
"0d 00:00:14.882","1.358908E-3"
"0d 00:00:14.883","-3.878989E-3"
"0d 00:00:14.884","-5.150633E-3"
"0d 00:00:14.885","-1.307343E-3"
"0d 00:00:14.886","4.028112E-3"
"0d 00:00:14.887","5.909417E-3"
"0d 00:00:14.888","2.643380E-3"
"0d 00:00:14.889","-2.828793E-3"
"0d 00:00:14.890","-5.565260E-3"
"0d 00:00:14.891","-3.025009E-3"
"0d 00:00:14.892","2.452988E-3"
"0d 00:00:14.893","5.752783E-3"
"0d 00:00:14.894","3.801937E-3"
"0d 00:00:14.895","-1.669055E-3"
"0d 00:00:14.896","-5.721557E-3"
"0d 00:00:14.897","-4.635494E-3"
"0d 00:00:14.898","554.973129E-6"
"0d 00:00:14.899","4.965642E-3"
"0d 00:00:14.900","4.504515E-3"
"0d 00:00:14.901","-471.507736E-6"
"0d 00:00:14.902","-5.569648E-3"
"0d 00:00:14.903","-6.192643E-3"
"0d 00:00:14.904","-1.765854E-3"
"0d 00:00:14.905","3.605047E-3"
"0d 00:00:14.906","5.013409E-3"
"0d 00:00:14.907","1.271645E-3"
"0d 00:00:14.908","-4.149133E-3"
"0d 00:00:14.909","-6.262943E-3"
"0d 00:00:14.910","-3.096153E-3"
"0d 00:00:14.911","2.397035E-3"
"0d 00:00:14.912","5.112994E-3"
"0d 00:00:14.913","2.560168E-3"
"0d 00:00:14.914","-2.990998E-3"
"0d 00:00:14.915","-6.552666E-3"
"0d 00:00:14.916","-4.847997E-3"
"0d 00:00:14.917","575.312017E-6"
"0d 00:00:14.918","4.739383E-3"
"0d 00:00:14.919","3.918823E-3"
"0d 00:00:14.920","-1.027916E-3"
"0d 00:00:14.921","-5.482301E-3"
"0d 00:00:14.922","-5.188104E-3"
"0d 00:00:14.923","-258.413583E-6"
"0d 00:00:14.924","4.793057E-3"
"0d 00:00:14.925","5.309462E-3"
"0d 00:00:14.926","777.097411E-6"
"0d 00:00:14.927","-4.814578E-3"
"0d 00:00:14.928","-6.520090E-3"
"0d 00:00:14.929","-2.896308E-3"
"0d 00:00:14.930","2.581098E-3"
"0d 00:00:14.931","4.790272E-3"
"0d 00:00:14.932","1.709732E-3"
"0d 00:00:14.933","-3.899581E-3"
"0d 00:00:14.934","-6.995733E-3"
"0d 00:00:14.935","-4.740311E-3"
"0d 00:00:14.936","820.306997E-6"
"0d 00:00:14.937","4.618784E-3"
"0d 00:00:14.938","3.308150E-3"
"0d 00:00:14.939","-1.784843E-3"
"0d 00:00:14.940","-5.940896E-3"
"0d 00:00:14.941","-5.256210E-3"
"0d 00:00:14.942","-307.446337E-6"
"0d 00:00:14.943","4.304080E-3"
"0d 00:00:14.944","4.333702E-3"
"0d 00:00:14.945","-219.930045E-6"
"0d 00:00:14.946","-5.190467E-3"
"0d 00:00:14.947","-5.960560E-3"
"0d 00:00:14.948","-1.710830E-3"
"0d 00:00:14.949","3.716278E-3"
"0d 00:00:14.950","5.398667E-3"
"0d 00:00:14.951","1.865354E-3"
"0d 00:00:14.952","-3.657118E-3"
"0d 00:00:14.953","-6.126900E-3"
"0d 00:00:14.954","-3.225697E-3"
"0d 00:00:14.955","2.400495E-3"
"0d 00:00:14.956","5.603574E-3"
"0d 00:00:14.957","3.546731E-3"
"0d 00:00:14.958","-1.828474E-3"
"0d 00:00:14.959","-5.604672E-3"
"0d 00:00:14.960","-4.287708E-3"
"0d 00:00:14.961","919.047654E-6"
"0d 00:00:14.962","5.196712E-3"
"0d 00:00:14.963","4.666635E-3"
"0d 00:00:14.964","-100.006563E-6"
"0d 00:00:14.965","-4.693979E-3"
"0d 00:00:14.966","-4.764195E-3"
"0d 00:00:14.967","-23.461455E-6"
"0d 00:00:14.968","5.320180E-3"
"0d 00:00:14.969","6.513592E-3"
"0d 00:00:14.970","2.612830E-3"
"0d 00:00:14.971","-2.795373E-3"
"0d 00:00:14.972","-4.755164E-3"
"0d 00:00:14.973","-1.452669E-3"
"0d 00:00:14.974","3.962201E-3"
"0d 00:00:14.975","6.370798E-3"
"0d 00:00:14.976","3.515843E-3"
"0d 00:00:14.977","-2.023508E-3"
"0d 00:00:14.978","-5.176964E-3"
"0d 00:00:14.979","-2.946016E-3"
"0d 00:00:14.980","2.724736E-3"
"0d 00:00:14.981","6.686768E-3"
"0d 00:00:14.982","5.379678E-3"
"0d 00:00:14.983","-30.634922E-6"
"0d 00:00:14.984","-4.758034E-3"
"0d 00:00:14.985","-4.613299E-3"
"0d 00:00:14.986","142.456606E-6"
"0d 00:00:14.987","5.010709E-3"
"0d 00:00:14.988","5.517746E-3"
"0d 00:00:14.989","1.261517E-3"
"0d 00:00:14.990","-3.849620E-3"
"0d 00:00:14.991","-5.107171E-3"
"0d 00:00:14.992","-1.324728E-3"
"0d 00:00:14.993","3.957897E-3"
"0d 00:00:14.994","5.809158E-3"
"0d 00:00:14.995","2.541095E-3"
"0d 00:00:14.996","-2.839005E-3"
"0d 00:00:14.997","-5.366513E-3"
"0d 00:00:14.998","-2.579579E-3"
"0d 00:00:14.999","3.051930E-3"
"0d 00:00:15.000","6.302692E-3"
"0d 00:00:15.001","4.086597E-3"
"0d 00:00:15.002","-1.771424E-3"
"0d 00:00:15.003","-6.218214E-3"
"0d 00:00:15.004","-5.452932E-3"
"0d 00:00:15.005","-416.145453E-6"
"0d 00:00:15.006","4.086850E-3"
"0d 00:00:15.007","3.937052E-3"
"0d 00:00:15.008","-614.133130E-6"
"0d 00:00:15.009","-5.285410E-3"
"0d 00:00:15.010","-5.585599E-3"
"0d 00:00:15.011","-994.917612E-6"
"0d 00:00:15.012","4.439194E-3"
"0d 00:00:15.013","5.897855E-3"
"0d 00:00:15.014","2.211453E-3"
"0d 00:00:15.015","-3.177592E-3"
"0d 00:00:15.016","-5.305496E-3"
"0d 00:00:15.017","-2.175079E-3"
"0d 00:00:15.018","3.296166E-3"
"0d 00:00:15.019","5.989845E-3"
"0d 00:00:15.020","3.390602E-3"
"0d 00:00:15.021","-2.222002E-3"
"0d 00:00:15.022","-5.864604E-3"
"0d 00:00:15.023","-4.305093E-3"
"0d 00:00:15.024","879.213817E-6"
"0d 00:00:15.025","4.711364E-3"
"0d 00:00:15.026","3.531287E-3"
"0d 00:00:15.027","-1.656733E-3"
"0d 00:00:15.028","-6.183022E-3"
"0d 00:00:15.029","-5.895408E-3"
"0d 00:00:15.030","-995.845943E-6"
"0d 00:00:15.031","4.042713E-3"
"0d 00:00:15.032","4.696764E-3"
"0d 00:00:15.033","527.460775E-6"
"0d 00:00:15.034","-4.562156E-3"
"0d 00:00:15.035","-5.796077E-3"
"0d 00:00:15.036","-1.837251E-3"
"0d 00:00:15.037","3.846835E-3"
"0d 00:00:15.038","6.198213E-3"
"0d 00:00:15.039","3.275405E-3"
"0d 00:00:15.040","-2.079883E-3"
"0d 00:00:15.041","-4.847238E-3"
"0d 00:00:15.042","-2.335174E-3"
"0d 00:00:15.043","3.245276E-3"
"0d 00:00:15.044","6.760866E-3"
"0d 00:00:15.045","4.995433E-3"
"0d 00:00:15.046","-498.344940E-6"
"0d 00:00:15.047","-4.879223E-3"
"0d 00:00:15.048","-4.248802E-3"
"0d 00:00:15.049","746.462489E-6"
"0d 00:00:15.050","5.425251E-3"
"0d 00:00:15.051","5.499855E-3"
"0d 00:00:15.052","969.261920E-6"
"0d 00:00:15.053","-4.003554E-3"
"0d 00:00:15.054","-4.827659E-3"
"0d 00:00:15.055","-716.080748E-6"
"0d 00:00:15.056","4.474218E-3"
"0d 00:00:15.057","5.894733E-3"
"0d 00:00:15.058","2.183941E-3"
"0d 00:00:15.059","-3.430436E-3"
"0d 00:00:15.060","-5.976342E-3"
"0d 00:00:15.061","-3.179196E-3"
"0d 00:00:15.062","2.300067E-3"
"0d 00:00:15.063","5.331658E-3"
"0d 00:00:15.064","3.136408E-3"
"0d 00:00:15.065","-2.315257E-3"
"0d 00:00:15.066","-6.117279E-3"
